# d_x d_y d_z
1.5797e-01 4.1884e-01 7.2292e-01
4.6155e-01 5.3403e-02 1.4312e+00
1.5691e-01 6.2238e-01 6.8601e-01
3.8351e-02 5.1080e-01 8.0050e-01
8.1209e-01 1.2207e-02 3.5247e-01
3.5666e-01 7.8423e-01 1.0160e+00
5.7436e-01 3.4845e-01 8.3668e-01
8.7274e-01 1.6231e-01 5.8716e-01
1.2046e-01 1.6689e-01 6.5638e-01
1.3842e-01 9.0510e-01 5.4828e-01
4.0984e-03 2.1817e-01 1.0104e+00
4.4062e-02 6.1346e-02 2.6331e-01
7.4685e-01 5.2672e-02 5.1204e-01
2.2283e-01 6.9187e-01 7.6199e-01
5.5981e-01 4.7428e-01 6.5181e-01
1.6345e-01 7.2958e-01 6.1503e-01
1.6180e-01 3.7832e-02 2.9483e-01
2.6000e-01 3.1368e-01 7.2119e-01
7.7039e-01 7.6462e-02 7.6323e-01
4.7778e-01 5.0588e-03 7.0908e-01
1.3796e-01 3.2668e-01 3.7090e-01
5.1703e-01 2.7170e-01 4.8438e-01
6.3752e-01 1.2045e-01 7.5951e-01
2.3806e-01 5.5156e-01 4.1585e-01
6.7190e-02 2.3928e-01 1.0997e+00
2.3364e-02 1.7944e-01 3.5318e-01
9.0934e-01 5.6040e-01 5.7691e-01
1.3488e-01 6.8416e-01 2.1529e-01
1.6025e-01 5.0920e-01 6.2979e-01
9.4046e-01 9.5670e-02 4.6989e-01
3.0532e-01 6.8913e-01 3.0211e-01
nan nan nan
6.6932e-02 4.9256e-01 5.1081e-01
6.5040e-01 8.5386e-02 8.7711e-01
1.0072e-01 8.4772e-02 1.0590e+00
5.1033e-01 1.3150e-01 1.1639e+00
5.7439e-01 7.9579e-02 6.1401e-01
1.4508e-01 1.3831e-01 1.5528e+00
3.5416e-01 2.9183e-01 8.9613e-01
7.3982e-01 2.7372e-01 7.5585e-01
5.4369e-01 3.4899e-01 4.9855e-01
1.8278e-01 5.0951e-01 1.2333e+00
5.3494e-01 4.4702e-01 5.3705e-01
3.3435e-02 1.8793e-01 7.6111e-01
3.4977e-01 1.8947e-01 8.2090e-01
1.8262e-01 2.7018e-01 2.4191e-01
3.4883e-02 3.0689e-01 4.1969e-01
3.8064e-01 2.1659e-02 1.0336e+00
4.6985e-01 6.9463e-02 8.9874e-01
3.2637e-01 1.6062e-01 3.3055e-01
8.1865e-02 6.9605e-02 5.3501e-01
6.3517e-01 5.1231e-02 5.4603e-01
8.3784e-02 5.7621e-01 9.9617e-01
2.9593e-01 5.1456e-02 3.8960e-01
5.5735e-02 5.7553e-01 6.3617e-01
1.3498e-01 3.7663e-02 5.7872e-01
3.3921e-01 7.3530e-01 7.7031e-01
6.9509e-01 2.0773e-01 5.9470e-01
1.6269e-01 2.2409e-01 9.6762e-01
3.4864e-01 3.4989e-02 7.1488e-01
6.6094e-01 2.6726e-01 7.9548e-01
4.8153e-01 3.5629e-01 6.4195e-01
7.2805e-02 2.2225e-01 7.2697e-01
2.7157e-02 1.9716e-01 1.3606e+00
2.6905e-01 1.0740e-01 9.9565e-01
9.9603e-02 5.9492e-01 9.0497e-01
4.2231e-01 2.6523e-01 1.1424e+00
6.5255e-01 1.7821e-01 1.0079e+00
4.5607e-01 2.9942e-01 7.6792e-01
4.8320e-01 2.8132e-01 3.1510e-01
3.7608e-01 5.0068e-01 5.9038e-01
4.1765e-01 3.9441e-01 4.6544e-01
nan nan nan
2.4059e-01 2.5776e-01 6.0021e-01
4.9803e-01 5.5774e-01 5.5596e-01
7.4113e-01 3.7103e-01 7.4201e-01
6.0362e-01 7.1645e-02 3.2015e-01
1.7811e-01 6.5143e-01 8.4234e-01
3.6352e-01 5.8592e-01 9.0579e-01
8.7473e-01 2.2485e-02 5.6690e-01
4.4944e-02 1.7426e-01 2.8431e-01
5.5303e-01 1.4506e-01 1.0897e+00
5.4830e-01 3.8246e-01 7.6038e-01
5.0134e-02 4.2769e-01 1.9270e-01
5.1088e-01 6.0301e-02 4.9535e-01
7.4023e-02 4.0310e-01 8.6678e-01
5.9035e-01 7.5695e-01 3.5069e-01
1.8003e-01 5.8179e-01 2.1524e-01
2.4828e-01 3.2158e-01 6.0898e-01
6.3890e-01 3.0439e-01 1.0041e+00
3.0799e-01 6.5452e-01 4.0887e-01
2.8097e-01 2.8366e-01 6.4799e-01
4.4848e-02 5.7454e-01 8.6962e-01
1.5606e-01 3.5168e-01 6.2078e-01
4.7245e-01 1.1036e-01 4.7982e-01
1.4298e-01 4.6849e-01 1.6133e+00
7.8234e-01 4.0320e-01 3.9655e-01
7.0611e-01 5.5626e-01 2.2329e-01
5.6216e-01 5.8564e-01 1.0442e+00
4.3594e-01 7.1540e-01 4.3523e-01
7.3694e-01 3.2469e-01 4.7129e-01
8.2693e-01 8.9729e-02 7.6762e-01
3.8278e-01 8.9435e-02 9.0554e-01
4.0189e-01 5.5358e-01 2.2632e-01
3.0008e-01 2.3349e-02 5.0593e-01
1.4670e-02 1.8890e-01 8.6159e-01
3.9427e-01 2.8673e-01 7.5034e-01
5.7085e-01 1.2915e-03 6.0236e-01
4.2117e-01 5.6962e-01 3.3868e-01
5.2878e-01 1.6219e-01 5.6087e-01
2.4263e-01 4.6545e-01 1.0496e+00
9.0233e-01 4.7413e-01 7.0075e-01
3.5644e-01 6.9246e-01 2.6718e-01
2.7818e-01 4.3033e-01 6.0282e-01
1.4986e-01 4.6678e-02 3.2644e-01
3.0604e-01 2.9172e-01 8.4837e-01
3.2199e-02 4.7163e-01 8.7044e-01
6.6866e-01 5.0843e-01 4.7064e-01
1.2161e-01 4.0664e-01 1.3513e+00
6.5595e-01 1.5297e-01 1.1070e+00
1.0109e-01 2.9737e-01 4.6054e-01
4.5517e-01 4.6894e-01 6.2749e-01
2.0138e-01 5.0041e-01 9.7754e-01
5.5314e-01 3.2660e-01 1.3604e+00
7.8834e-01 2.7705e-01 3.4927e-01
4.4876e-01 5.4608e-01 5.8972e-01
3.4822e-01 6.9274e-01 5.5755e-01
7.0440e-01 3.3172e-02 7.5313e-01
7.2103e-01 4.2508e-01 7.0533e-01
4.8441e-01 4.4710e-01 4.2546e-01
2.1722e-01 7.7761e-01 7.6930e-01
1.8355e-01 1.2683e-01 6.6632e-01
2.7684e-01 4.4453e-01 1.0905e+00
3.1129e-02 6.0011e-02 4.3908e-01
1.2819e-01 6.6365e-01 7.3850e-01
1.3607e-01 7.9346e-01 5.5199e-01
4.1303e-01 1.1127e-01 7.8906e-01
5.5658e-01 4.5610e-01 2.7009e-01
5.9285e-01 3.6565e-01 3.3063e-01
nan nan nan
nan nan nan
1.3715e-01 5.3043e-01 5.4388e-01
5.8063e-01 4.1013e-01 5.0367e-01
nan nan nan
4.8449e-01 4.7098e-01 7.9942e-01
8.7760e-01 1.2580e-01 6.6685e-01
6.0308e-01 4.8531e-01 7.6303e-01
5.4313e-01 1.2379e-01 1.1430e+00
3.3686e-01 4.5683e-01 8.2616e-01
3.6659e-01 6.7645e-01 9.1858e-01
2.4283e-01 6.7195e-01 1.0808e+00
4.1316e-01 3.1620e-01 5.7860e-01
6.0143e-01 3.5545e-01 6.5853e-01
4.3096e-01 7.3806e-01 5.4153e-01
5.7778e-02 9.2361e-02 9.6156e-01
1.8158e-01 1.2157e-01 3.1034e-01
6.1228e-01 3.9264e-01 6.7212e-01
3.8558e-02 5.0323e-01 3.5301e-01
3.8824e-01 2.4398e-01 9.5417e-01
6.2098e-01 3.3896e-01 8.6549e-01
1.3220e-01 2.9847e-01 6.5655e-01
2.6057e-01 5.8574e-01 4.5227e-01
9.7612e-03 2.5718e-01 3.8321e-01
3.5292e-01 3.0103e-01 8.4655e-01
8.4187e-01 6.4816e-02 3.2805e-01
1.3937e-01 3.0987e-01 2.3588e-01
1.2163e-01 2.7512e-01 1.7237e+00
7.4925e-01 4.1732e-01 4.3671e-01
4.3813e-01 7.3976e-01 8.3083e-01
4.4097e-02 4.7086e-01 9.8452e-01
1.2221e-01 5.2177e-01 6.8551e-01
3.6018e-01 4.6730e-01 3.3112e-01
5.7134e-01 1.6164e-01 7.4265e-01
8.4953e-01 2.3637e-01 3.2396e-01
5.1065e-01 4.7981e-01 1.0590e+00
5.8395e-01 7.4345e-02 5.3671e-01
1.5327e-01 3.4692e-01 6.8376e-01
1.7552e-01 3.5556e-01 1.3101e+00
9.4446e-01 2.4972e-01 6.3877e-01
7.1394e-01 2.9641e-02 5.7895e-01
2.1896e-01 1.6341e-01 9.7540e-01
4.0172e-01 2.7605e-01 2.5405e-01
1.1510e-01 2.3556e-02 7.2361e-01
8.4139e-02 2.9341e-01 1.4288e+00
3.1405e-01 3.4410e-01 6.4797e-01
3.5056e-01 4.7046e-01 9.1760e-01
4.9666e-01 1.2121e-02 6.4232e-01
8.7383e-03 5.6991e-02 6.5367e-01
1.4704e-01 8.5128e-01 3.0729e-01
7.4785e-02 2.0322e-01 4.9276e-01
3.5555e-01 3.6848e-01 3.4428e-01
9.2063e-01 7.9028e-02 6.1312e-01
2.5395e-01 1.7694e-01 2.4193e-01
3.1993e-01 4.0179e-01 4.3478e-01
8.4793e-01 3.7512e-01 2.6802e-01
2.1053e-01 5.1920e-01 3.9744e-01
4.4222e-01 1.5061e-02 8.2214e-01
6.6778e-01 7.7231e-02 1.4764e+00
4.4691e-01 3.0528e-01 8.6275e-01
2.8088e-01 3.6243e-01 4.1318e-01
2.2898e-01 6.3874e-02 8.2447e-01
4.8585e-01 5.1238e-01 7.2434e-01
1.2123e-01 2.3629e-01 8.1726e-01
2.7841e-01 5.2666e-01 1.0478e+00
1.4640e-01 1.1395e-01 7.3114e-01
4.1458e-01 4.4386e-01 2.2972e-01
2.9664e-01 2.2113e-01 9.3339e-01
1.9235e-02 3.0491e-01 5.5857e-01
8.3293e-01 3.3634e-01 7.8441e-01
8.2422e-01 2.9760e-01 7.3511e-01
2.6311e-01 3.5377e-01 2.3973e-01
1.5746e-01 2.1511e-01 1.4050e+00
5.0885e-01 1.7962e-01 7.4508e-01
4.3196e-01 3.4368e-01 8.1655e-01
6.1330e-01 4.1742e-01 9.8277e-01
8.4509e-01 3.0253e-01 7.4369e-01
7.9435e-02 7.9593e-01 5.2640e-01
5.4113e-01 3.6077e-01 6.0554e-01
1.2602e-02 7.5095e-01 6.9641e-01
2.3275e-03 5.7285e-01 4.1168e-01
6.0983e-01 6.1977e-01 6.1166e-01
4.2084e-01 8.7895e-02 6.6377e-01
6.4240e-01 1.9174e-01 3.9150e-01
2.7501e-01 1.9122e-01 1.2264e+00
1.3270e-01 6.8838e-01 3.1004e-01
2.1269e-01 3.8157e-01 9.8528e-01
nan nan nan
6.5125e-01 1.3221e-01 1.2681e+00
3.8148e-01 2.3572e-01 2.4083e-01
4.0375e-01 6.8853e-02 5.7805e-01
2.9552e-01 4.7998e-01 1.3108e+00
9.2050e-02 3.9405e-01 3.6327e-01
2.2338e-02 7.0781e-01 6.0749e-01
5.5063e-01 4.3234e-01 1.3684e+00
7.9637e-01 5.9483e-02 1.0668e+00
2.8051e-01 6.1296e-01 8.1356e-01
nan nan nan
2.2113e-01 3.4355e-01 9.5164e-01
4.9739e-01 5.1017e-01 8.3170e-01
7.8347e-01 3.8678e-01 8.8272e-01
2.7636e-01 5.6253e-01 5.1574e-01
4.2875e-01 1.8110e-01 1.2838e+00
6.4794e-02 6.9334e-01 4.3899e-01
1.3071e-01 4.5990e-01 9.5910e-01
7.0960e-01 1.4262e-01 3.3587e-01
4.0766e-01 6.0272e-01 4.5364e-01
5.2717e-01 5.4486e-01 3.0390e-01
8.4749e-01 3.0016e-02 5.3282e-01
1.5547e-01 1.3262e-01 7.2373e-01
7.1510e-02 7.6354e-01 5.0631e-01
1.0346e-01 8.7435e-02 1.1645e+00
1.4262e-02 1.4803e-01 4.3703e-01
8.3825e-01 2.6267e-01 7.6179e-01
1.2509e-01 5.0939e-01 7.5812e-01
6.3111e-01 2.1670e-01 3.6659e-01
1.9346e-01 6.2215e-01 7.2716e-01
1.6520e-01 6.3490e-02 5.1481e-01
3.2951e-01 4.1779e-01 5.9031e-01
8.2078e-01 4.9454e-02 4.6718e-01
4.1699e-01 8.7895e-02 7.2184e-01
1.6443e-02 3.9540e-01 3.5582e-01
5.6294e-01 3.9790e-01 4.6980e-01
5.7822e-01 1.4113e-01 5.0968e-01
3.2115e-01 8.4718e-01 8.2891e-01
1.4153e-02 8.1852e-02 6.3760e-01
9.2460e-01 3.6548e-01 3.6700e-01
8.7173e-01 4.4126e-01 3.7473e-01
3.2654e-01 7.4812e-01 5.8994e-01
1.1969e-01 5.4888e-01 3.1053e-01
7.5237e-01 2.9583e-01 3.3854e-01
1.8315e-01 8.1043e-01 5.3022e-01
3.9887e-01 7.2104e-01 5.1143e-01
6.9590e-02 4.3613e-01 7.0266e-01
7.5138e-01 2.4102e-01 3.0115e-01
1.2595e-01 7.2736e-02 1.2425e+00
6.0172e-01 6.6255e-02 7.6979e-01
6.5355e-01 6.4875e-02 7.7122e-01
5.1455e-02 1.3999e-01 6.8197e-01
2.3009e-01 2.9315e-01 9.0004e-01
8.1407e-01 1.5862e-01 4.8930e-01
4.5366e-01 3.6369e-01 6.6739e-01
9.2318e-02 6.5936e-01 1.1417e+00
3.2704e-01 5.1596e-01 1.2261e+00
2.8360e-02 5.8554e-01 5.0713e-01
2.3691e-01 2.3582e-01 6.8897e-01
1.2537e-01 1.0245e-01 7.3859e-01
7.9397e-02 4.2772e-01 6.3347e-01
3.0574e-01 9.7277e-02 1.0909e+00
5.5849e-01 1.5512e-01 3.3323e-01
4.4314e-01 8.3986e-02 1.0030e+00
1.5031e-01 8.8458e-03 6.2555e-01
6.1100e-01 1.9827e-01 4.3687e-01
1.9239e-01 7.6086e-01 5.1660e-01
3.6520e-01 1.5791e-01 8.4379e-01
3.1918e-02 4.2921e-01 4.5915e-01
8.6486e-02 2.6380e-01 9.6805e-01
3.0236e-01 7.6722e-01 8.1381e-01
6.1477e-01 3.6742e-01 8.9804e-01
1.1350e-01 1.9783e-01 1.2450e+00
4.3021e-01 1.7062e-02 8.4197e-01
5.9761e-01 2.4881e-01 6.6513e-01
4.5064e-01 5.3843e-01 4.9284e-01
4.8086e-02 2.1303e-01 7.2303e-01
1.6033e-01 1.9587e-01 1.7158e+00
3.9031e-01 2.8227e-01 3.4078e-01
2.2841e-01 4.6839e-01 1.1831e+00
4.9438e-01 2.8637e-01 3.2631e-01
6.2953e-01 3.0280e-02 1.2654e+00
5.3481e-01 2.8925e-01 5.3941e-01
4.0434e-01 2.8116e-01 6.2637e-01
5.5868e-01 4.0576e-01 4.0147e-01
5.8776e-01 3.6667e-01 6.1922e-01
nan nan nan
1.6698e-01 3.6990e-01 5.4911e-01
3.6081e-01 7.3823e-01 7.2409e-01
8.4961e-01 4.0115e-01 7.0502e-01
5.6398e-01 2.5053e-01 4.7400e-01
2.1573e-01 6.2350e-01 2.0891e-01
4.5997e-01 6.9146e-01 6.9443e-01
8.3683e-01 1.4897e-01 9.7899e-01
9.2038e-02 2.2719e-01 2.4482e-01
6.0712e-01 1.6772e-01 1.0099e+00
4.8701e-01 3.9912e-01 9.3235e-01
1.8540e-01 3.1014e-01 1.6753e-01
5.1742e-01 2.9535e-01 1.0172e+00
1.6776e-02 3.8350e-01 8.2584e-01
5.3057e-01 5.9176e-01 3.1472e-01
2.8004e-01 6.5076e-01 3.5021e-01
2.8288e-01 3.3741e-01 6.1908e-01
7.2563e-01 3.9412e-01 9.2370e-01
2.2955e-01 8.5034e-01 6.2269e-01
2.5105e-01 1.2813e-01 5.7250e-01
2.5783e-01 4.2662e-01 4.8433e-01
1.9070e-01 3.3598e-01 7.9399e-01
4.9036e-01 4.7501e-03 1.4950e-01
1.7048e-01 2.3383e-01 1.1172e+00
7.7374e-01 4.1590e-01 7.6055e-01
7.6887e-01 5.3018e-01 3.3952e-01
5.4122e-01 6.0179e-01 1.0211e+00
4.1469e-01 7.3130e-01 7.5394e-01
7.2428e-01 1.6747e-01 6.3448e-01
9.1059e-01 8.9187e-03 5.1941e-01
3.2719e-01 1.6141e-01 8.6637e-01
3.4756e-01 4.8712e-01 6.2583e-01
4.0475e-01 9.0219e-03 3.2318e-01
4.5130e-02 1.0173e-02 1.0449e+00
4.6983e-01 2.2129e-01 4.0057e-01
7.3936e-01 1.1103e-01 6.6175e-01
4.6773e-01 6.5258e-01 4.6461e-01
5.5430e-01 2.1770e-01 7.0070e-01
1.1473e-01 5.6035e-01 7.3954e-01
5.3150e-01 5.0806e-01 4.7342e-01
4.8172e-01 6.0941e-01 4.8202e-01
2.2265e-01 5.7506e-01 5.8295e-01
1.6639e-01 1.1730e-01 2.9445e-01
3.5666e-01 3.5643e-01 1.1506e+00
6.3423e-02 5.3741e-01 1.2022e+00
5.4923e-01 6.6902e-01 5.4224e-01
1.4900e-01 5.0990e-01 8.8684e-01
4.9790e-01 2.6759e-01 1.4321e+00
2.8538e-01 2.1664e-01 4.1005e-01
3.9210e-01 2.8096e-01 1.0732e+00
3.1670e-01 4.7391e-01 9.9738e-01
4.4952e-01 5.0998e-01 1.0873e+00
6.6209e-01 3.0180e-01 3.3409e-01
4.6495e-01 6.0648e-01 8.3072e-01
2.8249e-01 5.9230e-01 1.2910e+00
nan nan nan
9.0447e-01 2.3659e-01 5.4901e-01
5.9561e-01 1.8177e-01 7.1448e-01
3.2961e-01 5.7178e-01 4.4931e-01
2.6822e-01 6.2543e-02 3.5039e-01
1.6513e-01 4.4952e-01 5.0009e-01
2.7280e-02 8.2499e-02 4.4713e-01
1.8663e-01 5.4940e-01 6.4157e-01
1.5702e-01 7.1175e-01 8.8822e-01
4.0680e-01 1.0253e-01 6.3067e-01
6.4839e-01 4.9104e-01 5.6158e-01
8.7990e-01 3.6393e-01 5.8739e-01
nan nan nan
nan nan nan
1.0916e-01 6.0679e-01 3.2014e-01
5.8735e-01 5.6328e-01 6.9204e-01
2.6446e-01 9.9380e-01 4.7059e-01
5.2607e-01 5.0895e-01 6.8482e-01
1.7475e-01 1.9524e-01 3.8890e-01
7.5132e-01 6.0903e-01 6.7062e-01
5.2998e-01 1.2506e-01 1.3719e+00
3.6200e-01 2.8291e-01 1.1507e+00
2.7666e-01 4.0845e-01 3.2618e-01
3.0631e-01 9.1943e-01 1.1184e+00
4.0012e-01 4.8400e-01 6.8999e-01
6.6383e-01 4.8912e-01 5.8385e-01
4.1774e-01 5.6854e-01 7.7904e-01
1.1766e-01 1.5101e-01 8.7428e-01
1.3531e-01 1.2443e-01 5.6618e-01
6.0552e-01 4.1451e-01 4.1986e-01
1.7339e-01 3.0075e-01 5.6617e-01
3.4057e-01 3.4193e-01 8.4013e-01
5.4893e-01 3.7980e-02 6.9788e-01
3.3950e-02 2.1424e-01 9.1933e-01
2.2340e-01 4.9247e-01 4.1869e-01
8.9712e-02 2.5484e-01 4.8904e-01
4.3157e-01 2.5558e-01 5.0248e-01
7.6266e-01 1.7419e-01 4.9397e-01
2.6219e-01 3.4754e-01 8.0792e-01
1.6587e-01 5.1354e-01 1.4956e+00
7.1500e-01 1.8752e-01 5.4908e-01
3.6045e-01 3.7059e-01 1.0496e+00
7.0142e-02 2.6155e-01 1.4310e+00
8.3429e-02 6.7157e-01 6.2792e-01
3.3985e-01 3.2788e-01 5.2185e-01
5.9356e-01 2.4840e-02 4.5340e-01
8.5382e-01 4.7440e-02 7.4698e-01
4.3626e-01 4.1369e-01 7.4697e-01
8.3725e-01 2.1132e-01 9.8043e-01
2.3567e-01 3.3546e-01 4.6845e-01
1.4326e-01 4.8430e-01 1.2964e+00
6.9246e-01 3.8668e-01 3.2840e-01
8.3462e-01 1.6254e-02 3.0726e-01
8.3855e-02 2.8927e-02 1.2653e+00
3.6802e-01 3.6875e-01 6.3532e-01
2.0918e-01 7.7432e-03 3.3866e-01
6.9745e-02 1.9327e-01 1.1878e+00
2.4979e-01 8.1036e-02 1.1960e+00
3.5147e-01 2.9019e-01 4.3815e-01
2.8410e-01 1.5937e-01 9.5544e-01
1.3203e-02 5.4197e-02 6.9327e-01
1.3537e-01 8.1770e-01 7.8717e-01
7.3309e-02 1.1942e-01 1.2345e-01
3.3044e-01 6.8229e-01 5.1308e-01
7.6760e-01 1.4882e-01 5.1748e-01
2.9499e-01 1.0335e-01 4.4140e-01
3.1256e-01 6.3412e-01 1.4605e-01
nan nan nan
3.1543e-02 6.6682e-01 7.0154e-01
5.0174e-01 3.4358e-02 2.9495e-01
6.2261e-01 2.5381e-01 8.1634e-01
4.1247e-01 3.7516e-01 2.5829e-01
2.7982e-01 1.9820e-01 4.0306e-01
2.9666e-01 2.9889e-02 7.4994e-01
5.9785e-01 7.6392e-01 6.8371e-01
6.4726e-02 2.5375e-01 5.9639e-01
2.8388e-01 5.8555e-01 7.7271e-01
3.1261e-01 1.1405e-01 4.2893e-01
3.1883e-01 2.5595e-01 2.6880e-01
4.6092e-01 2.1310e-01 7.4006e-01
1.0000e+00 3.9941e-01 5.9974e-01
7.5983e-01 7.7341e-02 3.1608e-01
7.3431e-01 9.6828e-02 7.8879e-01
2.2805e-01 5.4477e-01 2.1555e-01
5.1128e-02 2.1020e-01 1.6712e+00
4.7198e-01 1.4694e-01 4.4347e-01
4.6241e-01 4.2059e-01 1.0922e+00
7.2395e-01 5.2481e-01 1.0103e+00
7.5485e-01 3.2870e-01 9.0843e-01
3.0031e-01 9.3735e-01 7.3086e-01
6.0715e-01 5.8559e-01 6.1207e-01
4.7851e-03 7.6714e-01 9.1415e-01
2.9028e-02 5.1886e-01 3.1671e-01
6.9669e-01 6.0045e-01 6.4194e-01
3.2115e-01 1.8447e-01 1.1720e+00
7.0459e-01 2.9433e-01 7.7317e-01
1.3835e-01 1.7842e-01 1.1247e+00
5.6323e-02 6.3245e-01 3.7746e-01
5.2395e-02 5.5242e-01 6.9207e-01
3.1730e-02 5.1971e-01 6.2273e-01
6.8915e-01 3.0977e-01 8.2152e-01
2.4524e-01 5.4546e-01 3.6467e-01
4.4862e-01 1.9833e-01 2.9311e-01
1.1611e-01 4.5774e-01 1.4958e+00
6.9832e-02 4.3372e-01 8.3114e-01
4.4957e-04 8.3200e-01 3.9553e-01
6.0126e-01 2.8559e-01 8.0762e-01
8.9611e-01 4.0289e-03 9.1927e-01
2.8866e-01 6.0927e-01 1.0533e+00
nan nan nan
3.3764e-02 3.6473e-01 4.7802e-01
4.4739e-01 5.6141e-01 8.3437e-01
5.7261e-01 4.1189e-01 1.1104e+00
2.4213e-01 3.9207e-01 6.4572e-01
4.5699e-01 1.5000e-01 8.2660e-01
2.9863e-02 5.9084e-01 8.3090e-01
1.3115e-01 5.7713e-01 7.8923e-01
7.2493e-01 2.2209e-01 6.7036e-01
3.4460e-01 4.4927e-01 3.0481e-01
6.1659e-01 4.9328e-01 4.9966e-01
8.3650e-01 1.4912e-01 7.9042e-01
4.8149e-02 1.3335e-01 7.1202e-01
2.4700e-01 6.5700e-01 5.5153e-01
1.7532e-01 3.7106e-02 6.9071e-01
6.7615e-02 7.8668e-03 7.5925e-01
9.2042e-01 1.4638e-01 4.4749e-01
2.2725e-01 5.0284e-01 7.3259e-01
6.9165e-01 3.2965e-01 3.5046e-01
2.9228e-01 6.3962e-01 2.7751e-01
1.9045e-01 5.8921e-02 4.4085e-01
2.5337e-01 2.4566e-01 1.0701e+00
8.6576e-01 2.7349e-03 6.1964e-01
4.4437e-01 7.6159e-03 6.8738e-01
1.6158e-02 2.3630e-01 4.8469e-01
4.1283e-01 5.2503e-01 7.5397e-01
5.7920e-01 1.7170e-02 8.8677e-01
3.2846e-01 6.4634e-01 6.1482e-01
1.9507e-01 2.8525e-02 5.7824e-01
8.5554e-01 2.7258e-02 3.3074e-01
1.7042e-01 2.1591e-01 4.6159e-01
1.8654e-01 7.9724e-01 4.6556e-01
5.6742e-02 7.0045e-01 3.8798e-01
2.1091e-01 2.9423e-01 9.6258e-01
2.3262e-01 9.1887e-01 5.4357e-01
4.6734e-01 4.9740e-01 1.3340e-01
8.8504e-02 3.0181e-01 3.9434e-01
8.0280e-01 8.4804e-02 3.5131e-01
2.0554e-01 9.4337e-02 1.0432e+00
5.5624e-01 9.1642e-02 4.7863e-01
5.2876e-01 1.4725e-01 8.5724e-01
1.0836e-01 1.2862e-01 1.1549e+00
3.8915e-01 3.3499e-01 4.5200e-01
7.3607e-01 1.9780e-02 2.3226e-01
5.1478e-01 2.7697e-01 7.8893e-01
8.8190e-02 5.3009e-01 3.7903e-01
3.8414e-01 4.1620e-01 4.7919e-01
5.2680e-02 4.7611e-01 7.6604e-01
3.0429e-01 3.5982e-01 4.5939e-01
5.9271e-02 2.6679e-02 9.1916e-01
7.4410e-02 2.4779e-01 3.7504e-01
1.8307e-01 1.8652e-02 8.2185e-01
4.6907e-01 1.8497e-01 1.2256e-01
3.1422e-01 7.0379e-02 1.0364e+00
1.4367e-01 1.1496e-01 4.9528e-01
6.6097e-01 5.5375e-02 4.8751e-01
2.3966e-01 6.9590e-01 5.0766e-01
3.4501e-01 9.4724e-03 7.5198e-01
1.1346e-01 2.8290e-01 1.1077e+00
9.5949e-02 1.6810e-01 1.6013e+00
3.9186e-01 8.1434e-01 2.4567e-01
5.0205e-01 2.2564e-01 6.0097e-01
2.0014e-01 3.2621e-01 1.3981e+00
5.5392e-01 1.0867e-02 7.1446e-01
6.3006e-01 1.3829e-01 3.3500e-01
5.8906e-01 4.5077e-01 5.3035e-01
1.0166e-01 1.7481e-01 7.3260e-01
nan nan nan
3.1665e-01 9.6741e-02 2.2020e-01
1.5529e-01 3.1806e-01 8.5903e-01
4.9678e-01 3.4307e-01 6.5411e-01
5.3630e-01 4.6866e-02 7.1514e-01
6.0282e-01 3.5706e-01 7.1880e-01
4.0231e-01 1.9178e-01 7.1134e-01
5.9760e-01 4.3757e-01 4.4476e-01
6.3581e-01 4.1661e-01 3.5660e-01
nan nan nan
1.4139e-01 2.3702e-01 7.3611e-01
3.6452e-01 6.3690e-01 8.3254e-01
8.0728e-01 2.9733e-01 7.3398e-01
4.0196e-01 1.3202e-01 8.8143e-01
2.8899e-01 5.5391e-01 2.3326e-01
3.4795e-01 5.5357e-01 3.8355e-01
8.4208e-01 2.1005e-01 5.4782e-01
2.7243e-02 1.1925e-01 2.4119e-01
6.6607e-01 6.3865e-02 1.0209e+00
6.2880e-01 2.3673e-01 4.8009e-01
1.4001e-01 3.0187e-01 4.9593e-01
4.6594e-01 2.4380e-01 9.3686e-01
3.1940e-03 1.4028e-01 7.5445e-01
4.8582e-01 4.1493e-01 4.3929e-01
2.3004e-01 4.2098e-01 4.9876e-01
1.0670e-01 3.1421e-01 6.0418e-01
6.3757e-01 4.3679e-01 5.5360e-01
1.5875e-02 7.5515e-01 2.3024e-01
5.5636e-01 2.0339e-01 4.6019e-01
2.5058e-02 3.2990e-01 8.4858e-01
1.9336e-01 1.9152e-01 2.1566e-01
5.4110e-01 1.6132e-01 6.2208e-01
2.3091e-01 2.5903e-01 8.6716e-01
7.3446e-01 3.3653e-01 7.3844e-01
6.3409e-01 5.4710e-01 5.9243e-01
4.6022e-01 4.1403e-01 1.3155e+00
4.0787e-01 6.9058e-01 6.2931e-01
7.0809e-01 9.6679e-02 7.9926e-01
8.0545e-01 3.0922e-02 3.8098e-01
3.5391e-01 1.0065e-01 4.6877e-01
3.5146e-01 3.9592e-01 7.3555e-01
3.0655e-01 9.4601e-02 6.2562e-01
7.3798e-02 7.4980e-02 5.7383e-01
3.5956e-01 2.3566e-01 9.9786e-01
7.0148e-01 1.9206e-02 5.2331e-01
4.6559e-01 5.1579e-01 6.7194e-01
5.7593e-01 1.4316e-01 4.7307e-01
2.1929e-01 5.9307e-01 6.0498e-01
8.1104e-01 3.5683e-01 5.1085e-01
5.3129e-01 5.5792e-01 4.9744e-01
