# d_x d_y d_z
1.3451e-01 5.4400e-02 2.9382e-01
3.8434e-01 4.9014e-01 2.5755e-01
3.5352e-02 1.6728e-01 3.1156e-01
4.3645e-02 5.0245e-01 2.8671e-01
5.0827e-01 3.2751e-01 5.3071e-01
9.5745e-01 4.6757e-02 4.4189e-01
5.4931e-01 1.4596e-01 4.2920e-01
nan nan nan
9.6701e-02 1.3361e-01 2.4511e-01
1.6728e-01 2.3708e-01 3.3019e-01
1.5959e-02 6.2589e-01 4.7423e-01
5.6814e-01 3.4268e-01 4.2472e-01
4.7574e-01 5.9216e-03 1.7458e-01
3.0912e-01 1.7308e-01 3.4384e-01
6.5600e-01 2.4252e-01 3.5600e-01
6.5329e-01 2.5197e-01 2.5727e-01
7.9801e-01 2.2618e-01 3.5031e-01
5.9795e-01 1.9819e-01 2.9346e-01
4.8723e-01 5.3982e-01 4.4187e-01
2.9490e-01 2.5795e-01 2.3826e-01
3.9955e-01 2.5670e-01 2.6945e-01
2.7942e-01 2.3957e-01 5.0992e-01
5.1122e-01 1.1897e-01 3.3186e-01
2.3579e-01 6.0303e-01 1.5835e-01
8.6747e-01 1.2113e-01 2.0100e-01
7.0494e-01 1.9729e-01 3.3633e-01
9.0258e-01 1.0024e-01 4.9203e-01
2.0464e-01 4.5759e-02 2.9117e-01
2.9993e-01 7.1359e-01 3.7263e-01
8.1245e-01 1.9372e-01 3.0404e-01
3.2740e-01 4.8236e-01 2.8955e-01
7.4586e-01 1.5030e-01 4.1503e-01
3.9498e-01 2.3466e-01 4.5173e-01
7.4003e-01 2.5848e-01 3.7363e-01
nan nan nan
3.4249e-02 6.5901e-01 2.2031e-01
1.8780e-02 3.9006e-02 5.1053e-01
9.6411e-02 3.0628e-01 3.1721e-01
6.0837e-01 4.0817e-01 2.7044e-01
1.6855e-01 4.1733e-01 2.9956e-01
2.8587e-01 5.2809e-01 2.7339e-01
6.8849e-01 2.4325e-01 2.0140e-01
4.9832e-01 5.9371e-01 3.8216e-01
2.6691e-01 3.2777e-01 3.4062e-01
4.3192e-01 8.0405e-02 2.1188e-01
3.2108e-01 7.1503e-01 2.9598e-01
4.4457e-01 2.8957e-01 4.4616e-01
6.1462e-01 8.6319e-03 4.7286e-01
4.4750e-01 1.1964e-01 3.5174e-01
7.7696e-01 2.6474e-01 3.8991e-01
6.8817e-01 7.9512e-02 5.3176e-01
3.2297e-01 8.1999e-02 1.6717e-01
2.9726e-01 5.3882e-02 3.3227e-01
7.5600e-01 1.2437e-01 3.3670e-01
2.6572e-01 6.7137e-01 2.1299e-01
4.9839e-01 4.1455e-01 5.4827e-01
5.3020e-01 6.5385e-01 4.7383e-01
7.8413e-01 3.2053e-01 2.9246e-01
1.0093e+00 1.5999e-01 2.7470e-01
3.7960e-01 2.6819e-01 1.3579e-01
2.1704e-01 3.3584e-01 2.5566e-01
4.3500e-01 1.8011e-01 5.6218e-01
3.8626e-02 2.3190e-01 3.2594e-01
3.7352e-01 8.5781e-01 2.0928e-01
2.1863e-01 3.3187e-01 4.8583e-01
9.1274e-02 7.0001e-01 1.7528e-01
6.1503e-01 1.8895e-01 3.1863e-01
4.5168e-01 4.5813e-01 2.6534e-01
3.4273e-01 3.7364e-01 2.6020e-01
2.8009e-01 6.4457e-01 3.9813e-01
5.2594e-01 6.0137e-02 4.3978e-01
4.5463e-01 1.2680e-01 5.0784e-01
1.8910e-01 6.7049e-01 2.9949e-01
1.3668e-01 5.0338e-01 2.5276e-01
2.3465e-01 4.8320e-01 5.0025e-01
1.6511e-01 6.8567e-01 4.2109e-01
7.9137e-01 3.1889e-01 3.2828e-01
5.6237e-02 7.4527e-01 3.3192e-01
7.6806e-01 3.4556e-02 2.7746e-01
5.9994e-01 3.4779e-01 3.1000e-01
1.0487e-01 1.6978e-01 4.1092e-01
3.2423e-01 4.7937e-01 3.3292e-01
1.4078e-01 1.8819e-01 4.7028e-01
6.0784e-02 4.1815e-01 2.3223e-01
6.4100e-01 1.1496e-01 3.9987e-01
8.9921e-01 1.0168e-01 2.5330e-01
5.6700e-01 1.4360e-01 4.7390e-01
3.5729e-01 7.8801e-01 3.4525e-01
2.1213e-01 1.9109e-01 3.8325e-01
2.7977e-01 2.0629e-01 2.8488e-01
2.8289e-02 6.4995e-01 2.7643e-01
4.5866e-01 6.2913e-01 3.8126e-01
4.4529e-01 1.1059e-01 1.5210e-01
8.4297e-02 4.7884e-03 2.8027e-01
2.3554e-01 5.4397e-02 2.4521e-01
6.5481e-01 2.5832e-01 3.9276e-01
7.5256e-01 4.4047e-02 4.7139e-01
6.7444e-01 1.8350e-01 4.5583e-01
4.3749e-01 4.1033e-01 3.4503e-01
2.3711e-01 1.8830e-01 3.9325e-01
4.3868e-01 2.8610e-01 2.6436e-01
3.2066e-01 2.0058e-01 3.7864e-01
4.1909e-01 1.4664e-02 3.8191e-01
1.7211e-01 5.4532e-01 4.9253e-01
3.0628e-01 1.4173e-01 4.5987e-01
3.2281e-01 1.4374e-01 3.1376e-01
8.0366e-01 7.4615e-02 1.7995e-01
2.0158e-01 1.4099e-02 1.9634e-01
2.3221e-01 7.0446e-01 3.9793e-01
7.3804e-01 3.4968e-01 4.5503e-01
3.1241e-01 4.0923e-01 3.3609e-01
8.8316e-01 2.6130e-01 4.1801e-01
4.2755e-01 1.3865e-01 4.5420e-01
7.0450e-01 5.3119e-01 3.6629e-01
nan nan nan
1.8234e-02 6.7579e-01 3.1435e-01
1.5496e-02 2.0607e-01 2.1528e-01
8.6863e-02 3.2470e-01 1.9721e-01
7.0683e-01 5.6423e-01 5.0834e-01
2.8302e-01 4.6890e-01 2.5607e-01
2.2348e-01 2.8157e-01 4.2754e-01
6.7036e-01 3.3503e-01 3.0785e-01
5.1205e-01 8.4890e-01 3.5199e-01
1.9460e-01 5.1459e-01 2.2599e-01
3.9407e-01 1.1012e-01 2.5628e-01
3.4211e-01 5.6735e-01 3.5094e-01
4.9025e-01 2.0898e-01 1.8202e-01
4.9578e-01 2.1097e-01 4.2510e-01
4.7991e-01 4.6601e-02 3.7911e-01
6.3690e-01 1.9788e-01 2.8101e-01
6.8464e-01 2.8644e-02 4.0514e-01
2.1593e-01 3.4172e-02 2.9277e-01
3.4026e-01 1.8118e-01 1.6363e-01
7.8919e-01 7.5859e-02 4.6651e-01
2.5994e-01 5.1243e-01 2.5185e-01
4.7580e-01 5.3902e-01 5.4567e-01
5.2182e-01 7.0923e-01 4.1624e-01
7.1754e-01 3.5750e-01 4.9321e-01
6.9998e-01 3.8339e-01 4.2768e-01
3.5571e-01 3.4467e-01 3.5048e-01
8.2408e-01 5.2402e-01 1.8688e-01
5.9589e-01 3.6144e-01 4.1392e-01
1.6234e-01 3.2050e-01 2.3415e-01
4.1441e-01 7.6072e-01 2.7700e-01
2.4060e-01 2.0325e-01 3.1415e-01
2.1313e-01 6.9372e-01 2.0974e-01
6.5312e-01 3.2218e-01 2.8774e-01
4.5342e-01 4.1736e-01 4.6104e-01
3.6889e-01 4.6584e-01 4.1786e-01
2.4950e-01 6.2808e-01 5.4771e-01
5.9639e-01 7.2421e-03 4.7673e-01
4.5115e-01 1.0992e-01 3.3159e-01
1.0999e-01 9.8562e-01 3.3683e-01
1.3898e-01 5.4252e-01 1.8207e-01
1.3411e-01 5.2227e-01 3.9305e-01
1.2307e-01 6.3257e-01 3.6415e-01
8.3963e-01 1.0762e-01 1.9505e-01
8.5020e-02 7.8065e-01 3.1706e-01
8.8126e-01 1.0429e-01 2.3813e-01
5.8998e-01 5.9447e-01 3.5124e-01
2.2941e-02 1.5597e-01 2.0967e-01
3.3534e-01 4.3745e-01 4.3216e-01
1.5625e-01 2.8120e-01 4.6988e-01
2.5630e-02 4.4460e-01 1.8044e-01
7.4891e-01 1.1802e-01 1.2826e-01
9.2029e-01 7.4873e-02 3.3253e-01
6.1161e-01 2.6944e-01 4.0216e-01
3.4308e-01 6.5764e-01 2.6732e-01
2.4150e-01 3.4264e-01 1.3698e-01
2.4605e-01 4.8146e-01 2.3297e-01
8.1381e-02 4.6498e-01 2.8382e-01
5.0754e-01 4.0256e-01 3.5644e-01
5.8904e-01 9.4728e-03 2.6730e-01
2.5946e-02 2.7982e-02 3.1801e-01
2.5638e-01 8.4849e-02 1.7454e-01
6.8924e-01 3.8059e-01 4.4744e-01
7.0717e-01 1.1733e-01 4.5950e-01
7.7446e-01 1.2057e-01 5.2066e-01
6.1081e-01 1.8229e-01 2.6362e-01
3.6712e-01 1.4985e-01 2.8901e-01
4.2734e-01 3.9155e-01 4.5969e-01
1.9840e-01 1.6904e-01 4.7600e-01
4.9957e-01 1.1978e-01 3.5046e-01
1.1160e-01 4.3863e-01 3.2928e-01
9.0461e-01 3.0068e-02 4.4022e-01
6.4689e-02 2.1151e-01 3.7308e-01
7.9826e-01 2.3485e-01 4.1528e-01
2.7526e-01 8.8709e-02 2.8795e-01
7.3064e-02 8.5121e-01 2.2646e-01
7.9331e-01 3.4854e-01 3.9417e-01
4.4722e-01 3.7281e-01 2.2820e-01
7.4420e-01 1.6453e-01 5.2565e-01
4.3047e-01 1.9918e-01 3.3582e-01
7.5034e-01 5.9075e-01 4.0041e-01
nan nan nan
9.2813e-03 4.9984e-01 2.7403e-01
5.7999e-02 3.3842e-01 3.5939e-01
4.0352e-02 8.0700e-02 4.5380e-01
6.7949e-01 7.4530e-01 4.2644e-01
3.8767e-01 4.2940e-01 2.6926e-01
1.6329e-01 3.4269e-01 3.4614e-01
7.9423e-01 2.1569e-01 7.6232e-02
5.2546e-01 7.9406e-01 2.2496e-01
2.4888e-02 5.4858e-01 4.7082e-01
2.9145e-01 8.1106e-02 3.2673e-01
3.5599e-01 6.9784e-01 3.4841e-01
5.4579e-01 2.0234e-01 5.1870e-01
3.9043e-01 3.2519e-01 5.1723e-01
3.9881e-01 1.0502e-01 2.8606e-01
6.9527e-01 3.3707e-02 3.0927e-01
5.8337e-01 4.4609e-02 3.7159e-01
2.5276e-01 4.2718e-02 2.1760e-01
3.8537e-01 2.1791e-01 2.5685e-01
7.7420e-01 6.6201e-02 3.9791e-01
2.9962e-01 5.0584e-01 3.6619e-01
4.3768e-01 6.6704e-01 2.5225e-01
nan nan nan
6.1680e-01 4.7787e-01 3.9342e-01
5.3510e-01 4.3661e-01 3.2960e-01
7.3077e-01 3.3599e-01 2.7353e-01
7.8970e-01 5.3063e-01 3.2170e-01
6.6267e-01 5.2432e-01 2.7139e-01
8.5792e-02 2.4041e-01 4.4258e-01
3.5304e-01 7.8540e-01 4.4888e-01
8.4009e-02 4.5454e-01 1.8729e-01
2.0185e-02 7.1127e-01 2.9260e-01
5.5323e-01 5.6537e-01 3.8223e-01
4.4318e-01 3.9431e-01 2.9864e-01
3.5917e-01 6.6451e-01 3.9264e-01
2.6958e-01 5.6246e-01 2.8545e-01
4.7250e-01 8.9482e-02 2.5373e-01
4.5618e-01 1.7447e-01 5.6952e-01
nan nan nan
1.4609e-01 5.3445e-01 1.9577e-01
2.0072e-01 6.1997e-01 3.8815e-01
1.7226e-01 7.0163e-01 3.5209e-01
7.4156e-01 2.4950e-01 3.6533e-01
6.2723e-02 6.8447e-01 1.7944e-01
8.5512e-01 2.2240e-02 2.3458e-01
5.5301e-01 4.5778e-01 1.6394e-01
7.3510e-02 1.7131e-01 3.4259e-01
4.1097e-01 5.3827e-01 3.3416e-01
2.1424e-01 2.6257e-01 3.8207e-01
9.7482e-02 3.6375e-01 3.4450e-01
6.3432e-01 4.7925e-03 2.3937e-01
8.6244e-01 3.3764e-01 4.5906e-01
5.3086e-01 4.1660e-01 3.9491e-01
2.9502e-01 7.9868e-01 2.9616e-01
3.3476e-01 3.1775e-01 2.4800e-01
2.0062e-01 3.8320e-01 3.5399e-01
3.4629e-02 7.2441e-01 4.1157e-01
4.6649e-01 5.9111e-01 4.1446e-01
5.3192e-01 8.5185e-02 4.5953e-01
6.1910e-02 1.6034e-01 5.2807e-01
8.7005e-01 1.8491e-01 1.4018e-01
5.6688e-01 7.4390e-01 4.7290e-01
8.4375e-01 4.6065e-01 3.1290e-01
7.3325e-01 4.2613e-02 4.9432e-01
6.3721e-01 2.8325e-01 3.1767e-01
3.8297e-01 1.7515e-01 3.1514e-01
4.5801e-01 3.3289e-01 3.8603e-01
2.2093e-01 2.3263e-01 2.8231e-01
5.5700e-01 1.8461e-01 2.0395e-01
2.0181e-01 4.3524e-01 2.0261e-01
7.2052e-01 1.7787e-01 1.8003e-01
3.4771e-01 2.0633e-01 4.2881e-01
9.0066e-01 8.6115e-02 3.2670e-01
3.5651e-01 1.7540e-01 2.4724e-01
4.6144e-02 7.3216e-01 2.2870e-01
7.3237e-01 1.7443e-01 3.5833e-01
3.8667e-01 4.3918e-01 1.7649e-01
4.0200e-02 2.9840e-01 3.2040e-01
6.1207e-01 2.7192e-01 1.7852e-01
5.6450e-01 4.5208e-01 3.3974e-01
nan nan nan
8.2711e-02 6.2666e-01 2.3799e-01
1.5330e-02 2.1889e-01 2.0995e-01
1.2386e-01 4.0483e-03 3.5246e-01
nan nan nan
4.3542e-01 4.4795e-01 3.6427e-01
2.2908e-01 2.6995e-01 2.1513e-01
8.3520e-01 3.9226e-01 2.7495e-01
6.0750e-01 6.7582e-01 2.2849e-01
2.2864e-02 4.8131e-01 2.2466e-01
3.6344e-01 5.6260e-02 2.4638e-01
4.5727e-01 6.1270e-01 2.5375e-01
5.8456e-01 1.4164e-01 3.1378e-01
4.9572e-01 2.3263e-01 1.6506e-01
3.4336e-01 5.4529e-02 1.8033e-01
6.7608e-01 2.9208e-02 2.1704e-01
6.1623e-01 3.0303e-02 3.4020e-01
3.2507e-01 4.0445e-02 2.6908e-01
2.6973e-01 7.1903e-02 1.9851e-01
7.9846e-01 2.7570e-02 2.8706e-01
2.9728e-01 3.5663e-01 3.6375e-01
5.3225e-01 7.5228e-01 4.1622e-01
4.3227e-01 7.7547e-01 5.0703e-01
7.5774e-01 4.3829e-01 2.4367e-01
5.4494e-01 3.1646e-01 4.7483e-01
8.4202e-01 2.4714e-01 3.1943e-01
8.5113e-01 4.9855e-01 4.3594e-01
6.2922e-01 1.3337e-01 3.5489e-01
6.0790e-02 4.2327e-01 1.8666e-01
3.7819e-01 7.4939e-01 3.4071e-01
1.0700e-01 4.4112e-01 2.8256e-01
6.8927e-02 7.4957e-01 4.4760e-01
6.3987e-01 3.7786e-01 2.8185e-01
3.8385e-01 2.9838e-01 3.8661e-01
3.6600e-01 4.7500e-01 3.3518e-01
2.6762e-01 3.9973e-01 3.5844e-01
4.8925e-01 1.2510e-01 4.0413e-01
4.5615e-01 2.6198e-01 1.9467e-01
1.6500e-01 8.2681e-01 1.8087e-01
1.2638e-01 3.5665e-01 4.0312e-01
2.2602e-01 5.8888e-01 1.6504e-01
2.1652e-01 5.9562e-01 3.0799e-01
6.7697e-01 2.9206e-01 2.8653e-01
2.1437e-01 5.6855e-01 2.4032e-01
8.3972e-01 4.3805e-02 3.9863e-01
5.6871e-01 4.7281e-01 4.3908e-01
1.7069e-01 2.1640e-02 2.1634e-01
2.6718e-01 4.1653e-01 4.6734e-01
2.0699e-01 3.1441e-01 3.1512e-01
7.9001e-02 1.7107e-01 4.0362e-01
6.3894e-01 4.4806e-02 4.4559e-01
9.7352e-01 2.3842e-01 3.2516e-01
5.7120e-01 3.6721e-01 3.0668e-01
4.0401e-01 7.5610e-01 1.9426e-01
3.7901e-01 6.0295e-01 3.1697e-01
1.7253e-01 6.2459e-01 2.6523e-01
1.0217e-01 5.6412e-01 4.0327e-01
4.7736e-01 5.3725e-01 4.7920e-01
4.9057e-01 3.5406e-03 2.3246e-01
1.4257e-01 1.2692e-01 2.8007e-01
9.5082e-01 5.2904e-02 3.5635e-01
6.8314e-01 5.9628e-01 2.1873e-01
7.4173e-01 6.7843e-02 2.6047e-01
7.8919e-01 1.5855e-01 2.5702e-01
5.6265e-01 3.0887e-01 2.5245e-01
3.2087e-01 1.0956e-01 5.0062e-01
4.6167e-01 2.2047e-01 4.7021e-01
1.3352e-01 3.7693e-01 3.2882e-01
3.8572e-01 1.4606e-01 2.8118e-01
1.4758e-01 4.1672e-01 3.5578e-01
8.1329e-01 2.8932e-01 2.6674e-01
4.0909e-01 2.0036e-01 1.5119e-01
6.2985e-01 2.0312e-02 3.2103e-01
2.0189e-01 1.9082e-01 3.9994e-01
1.3725e-01 7.8198e-01 3.3974e-01
6.5247e-01 1.8900e-01 3.0453e-01
2.6596e-01 1.9942e-01 1.8239e-01
8.9440e-01 1.2622e-01 4.6670e-01
4.1807e-01 1.8708e-01 2.0388e-01
6.8164e-01 4.7823e-01 5.3561e-01
nan nan nan
7.0636e-02 4.8915e-01 4.7300e-01
2.6972e-02 8.1598e-02 3.6777e-01
7.0416e-02 2.0100e-01 5.0386e-01
nan nan nan
5.6806e-01 6.7904e-01 2.5267e-01
3.2265e-01 2.0544e-01 3.3339e-01
8.1139e-01 3.8588e-01 4.9184e-01
5.9597e-01 4.5506e-01 1.0729e-01
5.7524e-02 5.3474e-01 1.9100e-01
3.0259e-01 1.3996e-01 2.3086e-01
4.9053e-01 8.3565e-01 4.0266e-01
6.8457e-01 4.3075e-01 2.1981e-01
4.4050e-01 2.4775e-01 3.5577e-01
2.8376e-01 5.1425e-02 1.8672e-01
7.7215e-01 1.7407e-02 4.5883e-01
5.6326e-01 1.9750e-01 3.7140e-01
2.0606e-01 1.9703e-02 4.1665e-01
5.1517e-01 1.1843e-01 3.3543e-01
7.7941e-01 4.9533e-02 2.3219e-01
2.8446e-01 3.7488e-01 4.5729e-01
5.5988e-01 6.5478e-01 6.1719e-01
nan nan nan
5.8303e-01 2.7860e-01 1.6905e-01
4.8318e-01 4.3174e-01 1.9929e-01
6.0721e-01 1.9200e-01 2.9218e-01
6.8021e-01 5.9146e-01 3.0763e-01
7.9620e-01 1.4377e-01 3.6095e-01
4.4138e-02 5.1501e-01 2.2266e-01
3.6300e-01 8.1272e-01 5.1308e-01
2.2415e-01 3.8213e-01 4.9687e-01
4.1773e-02 6.7748e-01 3.3189e-01
5.7584e-01 2.0958e-01 3.9296e-01
3.5169e-01 3.2266e-01 5.0891e-01
2.8641e-01 4.9965e-01 3.4989e-01
2.8953e-01 2.8336e-01 3.7866e-01
4.2116e-01 8.5790e-02 5.1394e-01
3.8155e-01 3.4992e-01 2.2771e-01
2.7597e-01 8.8741e-01 3.9563e-01
1.9197e-01 6.0765e-01 3.4650e-01
2.5815e-01 6.0943e-01 3.5012e-01
2.8882e-01 5.6146e-01 4.9057e-01
6.9687e-01 2.0462e-01 4.5442e-01
2.2602e-01 8.6152e-01 3.9628e-01
8.0610e-01 7.2433e-04 1.6844e-01
4.8551e-01 6.0573e-01 1.3646e-01
7.4910e-02 2.7117e-02 3.2277e-01
2.5228e-01 4.0689e-01 2.0478e-01
2.6375e-01 3.4075e-01 3.3689e-01
1.0159e-01 2.3316e-01 4.8371e-01
5.8156e-01 1.9215e-01 4.5028e-01
2.3722e-01 2.6262e-01 2.8089e-01
6.9251e-01 3.3446e-01 3.0870e-01
3.6103e-01 8.4402e-01 2.1807e-01
2.8792e-01 7.1775e-01 5.5678e-01
1.0064e-01 5.0591e-01 2.6593e-01
1.0145e-01 6.6852e-01 4.8016e-01
5.0106e-01 4.7855e-01 4.1655e-01
6.3520e-01 3.8332e-02 3.0693e-01
1.5303e-01 9.8845e-02 2.1674e-01
9.0250e-01 1.7267e-02 5.3484e-01
8.2075e-01 5.5950e-01 1.6906e-01
5.3420e-01 2.0741e-01 2.6059e-01
7.1739e-01 4.9094e-01 4.1443e-01
5.0854e-01 4.3106e-01 1.6349e-01
