# d_x d_y d_z
3.2280e-01 6.2858e-01 6.5663e-01
5.0590e-01 3.6377e-01 5.2312e-01
5.7263e-01 2.8208e-01 8.5178e-01
9.2405e-02 4.4123e-01 4.0926e-01
3.1246e-01 6.4278e-01 1.0784e+00
4.4151e-01 5.6110e-01 6.5397e-01
5.2813e-01 3.2077e-01 6.8494e-01
3.5811e-01 3.8482e-01 1.0434e+00
2.7372e-01 8.7948e-01 1.1287e+00
1.9571e-01 2.0490e-01 4.7725e-01
1.5829e-01 3.8635e-01 1.0280e+00
1.1718e-01 2.9399e-02 9.2061e-01
4.1511e-02 3.5196e-01 9.1435e-01
4.6801e-01 4.1717e-01 6.2614e-01
2.1265e-02 5.8007e-02 1.0056e+00
8.0417e-01 4.4332e-01 9.3535e-01
1.8562e-01 4.4082e-01 1.0104e+00
1.1529e-01 2.6768e-01 1.3463e+00
4.9886e-01 3.0856e-01 1.2052e+00
8.6820e-01 8.7800e-02 5.5864e-01
2.7913e-01 6.5795e-01 6.0641e-01
4.7369e-01 7.3295e-01 1.0365e+00
2.1181e-01 1.4062e-01 8.3037e-01
4.6177e-01 8.3182e-02 3.6154e-01
2.9451e-01 1.8347e-01 1.3735e+00
3.9187e-01 8.2031e-01 7.6482e-01
8.8559e-01 2.0488e-01 6.0252e-01
3.3540e-01 6.5227e-01 5.1867e-01
3.9310e-01 4.6488e-01 7.8802e-01
5.7493e-01 3.7275e-01 1.0405e+00
2.7637e-01 7.4747e-01 9.1067e-01
3.1622e-01 2.4135e-01 9.0018e-01
3.4512e-01 6.1044e-02 5.2788e-01
2.7941e-01 1.0673e-01 1.0884e+00
5.6382e-01 8.4657e-02 4.9617e-01
4.8034e-01 3.2967e-02 9.8336e-01
7.9047e-01 3.8874e-01 7.9649e-01
6.2207e-01 2.7245e-01 7.6627e-01
8.4798e-01 1.8386e-02 8.0384e-01
4.9153e-01 7.1474e-01 5.1490e-01
6.1271e-02 2.4059e-01 5.8820e-01
4.1003e-03 1.4545e-01 8.8932e-01
8.0531e-01 7.0702e-02 4.9473e-01
8.2127e-02 6.3372e-01 6.1967e-01
2.1269e-01 3.2925e-01 1.0496e+00
1.4964e-01 3.3031e-01 7.2555e-01
3.1783e-01 4.4809e-01 6.1369e-01
1.8063e-01 1.6032e-02 6.6386e-01
4.2807e-04 3.9052e-01 1.0444e+00
6.5507e-01 3.5954e-01 9.4999e-01
3.3478e-01 6.1567e-01 9.5167e-01
3.7347e-01 2.2748e-01 1.2653e+00
4.8537e-01 2.9190e-01 3.6479e-01
2.3402e-01 6.3876e-01 5.7739e-01
2.5638e-01 3.3254e-01 8.9109e-01
2.9291e-01 1.4825e-01 1.3372e+00
3.7329e-01 2.3284e-01 4.7557e-01
3.6447e-01 9.6122e-02 5.6924e-01
8.5140e-01 4.0998e-02 6.9966e-01
6.9326e-02 6.5890e-01 8.5635e-01
1.8120e-01 3.5193e-01 1.0414e+00
3.3402e-01 8.2241e-01 4.5843e-01
5.1616e-01 3.7377e-01 3.0545e-01
1.3443e-01 4.5683e-01 4.0774e-01
6.6634e-01 2.6802e-02 7.8837e-01
8.3579e-01 3.1574e-02 5.6483e-01
1.5736e-01 1.4778e-01 8.6652e-01
7.4115e-01 2.7086e-02 8.0041e-01
2.8325e-01 1.5199e-01 7.5725e-01
1.0504e-02 3.2725e-01 6.4485e-01
3.5405e-01 1.6237e-02 6.0635e-01
2.1577e-01 8.8366e-02 7.8074e-01
3.4518e-02 4.9640e-01 5.6322e-01
6.8006e-01 3.3281e-01 5.5928e-01
3.6186e-01 2.0359e-02 1.1028e+00
4.7574e-02 2.0545e-01 7.5092e-01
3.6858e-02 9.8944e-02 7.7858e-01
7.2026e-01 6.7441e-03 7.8511e-01
5.9043e-01 1.6153e-01 5.6573e-01
nan nan nan
3.9145e-01 1.0104e-01 1.0931e+00
4.7687e-01 1.4942e-01 1.2725e+00
5.7954e-01 1.7959e-01 9.6406e-01
6.6175e-01 1.4901e-02 1.4615e+00
1.3581e-01 5.1224e-01 5.1608e-01
5.1004e-01 1.0647e-01 1.0868e+00
8.8647e-01 2.4737e-01 4.0749e-01
2.9034e-01 4.4217e-01 7.5297e-01
5.5542e-01 5.7043e-02 6.1704e-01
4.7906e-01 4.5181e-01 3.7667e-01
7.1200e-01 1.7301e-01 1.0219e+00
9.4401e-02 4.4080e-01 8.4986e-01
8.3469e-01 1.4355e-01 5.9648e-01
1.6093e-01 4.3958e-01 9.9003e-01
4.1223e-01 2.1268e-01 5.0199e-01
4.0733e-01 4.8534e-01 4.9796e-01
3.4499e-02 5.1390e-01 1.3862e+00
4.0913e-01 2.9360e-01 8.8442e-01
8.9005e-01 3.2695e-01 3.7455e-01
2.9514e-01 5.3987e-02 1.3638e+00
8.0092e-01 8.8794e-02 7.4038e-01
4.2000e-01 5.0401e-02 7.5632e-01
7.3666e-01 7.5387e-02 1.3597e+00
5.3666e-01 1.4336e-01 5.3993e-01
1.2124e-02 2.6732e-01 8.9010e-01
4.7885e-01 6.3027e-02 5.8976e-01
1.6382e-01 2.7302e-02 9.9070e-01
4.5193e-01 3.6162e-01 6.7396e-01
5.0998e-01 4.2618e-02 1.2866e+00
6.1623e-01 3.0794e-01 2.6250e-01
1.9267e-01 1.6425e-01 1.2975e+00
4.3086e-01 2.9854e-01 5.9087e-01
2.7729e-01 1.1580e-01 8.4895e-01
4.4830e-01 2.0877e-01 1.0241e+00
2.3141e-01 4.0700e-01 3.5558e-01
2.6464e-01 6.9772e-01 9.2835e-01
3.7030e-01 3.6767e-01 1.2394e+00
2.6913e-01 6.6622e-01 4.4967e-01
2.4541e-01 4.0302e-01 5.9906e-01
6.0209e-01 2.3154e-02 7.2423e-01
3.6438e-01 5.1902e-01 4.7890e-01
1.3420e-01 2.8787e-01 1.3090e+00
4.8885e-01 9.7551e-02 9.5365e-01
7.4576e-02 4.5670e-01 9.5501e-01
8.7046e-02 4.9019e-01 9.5784e-01
3.5680e-01 5.0922e-01 1.0304e+00
3.2635e-01 2.2622e-01 1.0234e+00
2.9136e-01 2.2811e-01 7.9728e-01
3.2376e-01 5.5865e-01 9.9321e-01
1.2081e-01 2.3063e-01 5.3093e-01
8.3730e-02 5.1427e-01 1.0343e+00
2.0500e-01 1.2789e-01 1.3726e+00
1.2628e-01 2.1336e-01 8.0247e-01
6.8182e-01 9.7731e-02 8.2888e-01
8.6135e-02 1.1838e-01 1.0533e+00
7.5954e-01 1.6738e-01 1.1368e+00
8.6559e-02 3.5754e-01 4.2185e-01
2.3114e-01 1.8527e-01 9.6831e-01
6.9634e-01 1.6514e-01 8.3056e-01
6.8117e-01 1.9711e-01 5.4577e-01
2.0546e-01 5.4433e-01 8.3465e-01
4.4834e-01 7.3580e-01 9.9000e-01
2.9254e-01 7.9779e-02 2.8086e-01
2.2118e-01 1.0662e-01 4.2261e-01
4.7900e-01 2.6549e-01 9.0520e-01
5.4437e-01 5.8648e-01 7.0535e-01
3.1142e-01 2.2568e-01 4.4916e-01
2.9737e-01 8.7937e-01 4.3073e-01
3.4077e-01 4.6728e-01 5.2934e-01
5.6434e-01 2.2053e-01 8.8014e-01
4.2381e-01 6.0480e-01 9.3450e-01
2.3383e-01 1.3346e-01 6.6930e-01
3.4881e-01 2.8762e-01 7.4107e-01
9.0266e-02 4.8855e-02 4.8252e-01
5.1352e-01 2.3259e-01 6.0580e-01
6.9748e-01 4.5289e-02 5.2643e-01
6.3737e-01 4.2859e-01 7.2346e-01
5.9644e-01 3.9044e-01 9.1031e-01
6.9523e-01 4.1091e-02 7.1823e-01
1.8350e-01 7.0798e-01 9.8603e-01
2.7820e-02 2.3854e-01 4.7592e-01
9.2253e-02 1.1042e-01 1.1105e+00
5.2079e-01 6.2128e-02 6.2494e-01
1.5047e-01 5.4461e-01 3.7930e-01
1.7917e-01 1.9079e-01 1.3145e+00
2.4416e-01 5.2177e-02 1.0921e+00
2.8920e-01 2.6175e-01 6.6025e-01
1.4591e-01 1.0741e-02 4.5633e-01
1.6144e-01 2.5104e-01 5.7557e-01
4.9009e-01 2.9993e-01 1.2054e+00
3.7045e-01 5.2210e-01 1.0128e+00
nan nan nan
3.9125e-01 2.8378e-01 4.6398e-01
8.8710e-02 3.5971e-01 8.8170e-01
2.6326e-01 2.5077e-01 7.4873e-01
6.4112e-02 5.0010e-02 2.7396e-01
5.3094e-01 1.6943e-01 4.9376e-01
3.6832e-01 2.3416e-01 1.1037e+00
8.3173e-01 7.0950e-02 1.1300e+00
1.6922e-01 5.2932e-01 9.6523e-01
1.4624e-01 3.3220e-01 7.2657e-01
3.3461e-01 7.4385e-01 1.0786e+00
1.5125e-01 2.4092e-01 4.3139e-01
3.6965e-01 4.7192e-01 5.3260e-01
7.1110e-01 4.8137e-02 7.3275e-01
6.7907e-01 1.3622e-01 6.1879e-01
1.1131e-01 3.4499e-02 9.5735e-01
8.1037e-01 1.5525e-01 7.1044e-01
4.8004e-01 3.0039e-01 1.3364e+00
9.1126e-02 4.0136e-01 9.3177e-01
3.3470e-01 3.4052e-02 6.5645e-01
4.4943e-01 7.8305e-02 9.0170e-01
1.6383e-01 6.5204e-01 2.5417e-01
7.3800e-01 3.3966e-01 6.4121e-01
4.0891e-01 3.2710e-01 8.2137e-01
1.3407e-01 1.4331e-01 6.9913e-01
9.0516e-02 1.4442e-01 9.0735e-01
7.8568e-01 1.7170e-01 9.2061e-01
5.8262e-01 1.7216e-01 4.6622e-01
nan nan nan
2.4553e-01 9.1965e-02 9.5959e-01
5.6003e-01 2.2720e-01 1.1943e+00
4.4262e-01 3.7772e-01 6.5049e-01
4.9939e-01 1.7908e-01 1.0908e+00
1.2961e-01 6.1364e-01 8.0865e-01
7.8311e-01 7.0445e-02 6.2671e-01
6.7028e-01 2.2023e-01 4.1226e-01
2.9117e-01 6.0860e-01 6.5725e-01
6.8624e-01 4.9128e-02 7.6536e-01
5.2868e-01 5.8514e-01 6.6086e-01
7.0945e-01 1.1616e-01 7.7347e-01
1.2655e-01 2.6957e-01 9.4655e-01
9.0970e-01 4.5829e-02 4.9027e-01
1.5246e-01 5.0396e-01 7.6873e-01
4.0109e-01 3.7257e-01 7.8301e-01
4.2239e-01 4.4914e-01 2.4259e-01
4.7887e-02 4.7092e-01 4.1066e-01
3.4972e-01 3.7096e-01 6.8960e-01
9.3042e-01 2.5065e-01 9.0511e-01
2.6100e-01 3.7004e-01 1.0780e+00
8.0327e-01 1.8948e-01 6.4653e-01
4.2469e-01 1.9551e-01 3.5111e-01
7.1163e-01 4.9775e-02 1.3287e+00
5.0637e-01 2.0839e-02 3.3235e-01
7.3224e-02 5.1458e-02 8.7228e-01
3.1834e-01 1.9553e-01 7.7521e-01
2.3588e-01 4.4278e-02 9.1308e-01
3.6680e-01 4.6598e-01 7.8201e-01
6.4055e-01 1.6024e-01 8.2606e-01
3.6196e-01 4.2360e-02 9.3815e-01
4.9271e-02 9.6116e-02 8.7483e-01
2.9426e-01 3.3987e-01 9.8344e-01
3.2766e-01 1.7790e-01 4.4197e-01
3.4884e-01 3.5680e-01 8.3773e-01
2.1664e-01 3.7416e-01 6.7413e-01
3.9439e-01 1.0527e+00 5.8595e-01
1.8368e-01 4.7851e-01 1.0530e+00
3.1129e-01 4.9972e-01 4.5736e-01
8.8519e-02 6.6859e-01 9.0123e-01
4.7064e-01 2.9639e-02 6.7417e-01
4.4530e-01 6.1178e-01 8.5141e-01
2.0344e-01 3.0393e-01 8.2561e-01
4.4940e-01 3.3717e-02 1.2343e+00
2.6619e-01 6.3271e-01 8.4663e-01
2.2867e-01 6.4452e-01 1.0066e+00
6.0164e-01 2.9277e-01 8.0615e-01
5.0099e-01 5.8197e-02 1.3236e+00
5.8830e-01 1.3018e-01 9.7942e-01
3.5228e-01 6.6355e-01 8.2258e-01
2.2793e-01 2.1510e-01 8.3461e-01
3.7368e-02 6.2639e-01 6.3010e-01
3.7160e-01 2.1407e-01 9.1741e-01
2.0832e-02 3.4058e-01 9.5190e-01
8.4568e-01 1.7972e-01 7.5360e-01
8.8580e-02 2.8471e-01 9.7402e-01
3.8945e-01 1.9616e-01 1.5321e+00
4.9031e-03 4.5112e-01 4.3518e-01
2.4321e-01 1.0308e-01 5.2550e-01
7.5699e-01 2.2026e-01 8.5321e-01
6.7418e-01 1.7827e-02 1.1692e+00
1.3248e-01 4.0988e-01 1.0253e+00
4.1100e-01 5.1373e-01 5.6557e-01
6.3925e-01 7.4292e-02 2.3961e-01
1.8504e-01 1.9253e-01 7.5656e-01
4.2285e-01 1.3594e-01 8.0452e-01
5.1508e-01 4.2567e-01 8.3933e-01
8.2358e-01 2.1797e-01 7.1685e-01
3.9391e-01 7.6971e-01 4.9612e-01
1.9406e-01 5.1685e-01 5.8687e-01
4.8890e-01 3.1302e-01 8.4913e-01
4.6106e-01 5.6944e-01 1.3279e+00
2.8458e-01 2.9001e-01 9.9908e-01
8.4350e-01 3.0542e-01 8.5919e-01
7.7443e-02 1.5207e-01 7.6823e-01
4.8221e-01 1.9649e-01 1.2215e+00
6.5384e-01 1.6153e-01 9.2285e-01
8.1966e-01 2.6672e-01 4.7506e-01
3.1390e-01 4.3889e-01 5.9774e-01
8.4253e-01 1.5856e-02 5.4590e-01
2.6333e-01 7.5189e-01 9.2699e-01
1.0303e-01 1.5281e-01 5.2356e-01
1.9197e-01 3.0090e-01 8.4289e-01
1.7447e-01 1.4717e-01 4.7239e-01
nan nan nan
3.0966e-02 1.8162e-01 2.7211e-01
8.3706e-03 3.4209e-02 1.2426e+00
2.6172e-01 3.4070e-01 8.3577e-01
3.4067e-01 6.3381e-02 4.5028e-01
1.2039e-01 3.0895e-01 5.5822e-01
4.4977e-01 5.3558e-02 1.1493e+00
3.1747e-01 6.1773e-01 1.0713e+00
nan nan nan
3.1644e-01 2.1052e-01 6.1365e-01
2.1146e-01 3.9776e-01 1.1168e+00
3.0089e-01 2.7803e-01 8.3178e-01
3.8455e-02 1.0638e-01 9.0478e-01
5.2733e-01 4.5795e-01 6.8124e-01
1.3993e-01 2.5664e-01 1.2723e+00
5.5413e-01 1.9651e-02 1.1369e+00
2.5167e-01 5.8592e-01 1.0915e+00
2.1572e-01 3.7218e-01 9.5537e-01
5.0844e-01 8.6452e-01 7.5051e-01
9.0626e-01 3.8898e-01 8.4108e-01
4.0403e-01 1.2288e-01 5.0407e-01
5.2061e-01 3.6712e-01 1.0303e+00
7.6292e-01 2.2186e-03 5.4682e-01
2.9363e-01 2.2765e-02 8.2629e-01
8.2309e-01 4.0990e-02 8.4094e-01
7.3981e-01 2.6713e-01 9.7486e-01
2.8986e-02 2.2117e-01 1.0163e+00
3.0905e-01 1.3831e-01 6.4597e-01
8.5416e-01 3.5247e-02 3.3915e-01
1.0383e-01 6.9902e-01 1.9273e-01
6.3504e-01 1.0377e-01 6.5832e-01
4.7549e-01 3.9090e-01 1.0929e+00
1.2702e-01 2.1838e-01 1.1777e+00
3.0625e-02 1.0792e-02 1.1205e+00
7.6062e-01 8.4267e-02 1.0500e+00
5.1615e-01 1.9885e-01 5.6479e-01
7.0127e-01 3.1736e-02 1.5193e+00
2.1726e-01 2.1550e-01 1.0802e+00
5.7715e-01 2.3127e-02 5.3126e-01
3.8440e-01 5.1709e-01 6.4703e-01
5.6724e-01 2.0839e-01 1.0209e+00
8.7599e-02 5.3602e-01 1.1559e+00
8.6577e-01 3.7794e-01 4.1548e-01
8.4703e-01 1.2148e-01 1.0526e+00
1.2399e-01 3.1521e-01 9.4764e-01
7.3291e-01 7.8609e-02 1.0492e+00
5.4774e-01 4.3181e-01 5.5532e-01
5.8878e-01 1.2944e-01 3.9570e-01
6.9020e-02 3.8808e-01 8.4762e-01
1.3517e-01 5.3193e-02 8.5535e-01
1.3250e-01 5.9847e-01 8.5504e-01
7.0933e-01 2.6423e-01 1.0513e+00
3.8895e-01 3.1166e-01 1.2984e+00
5.1140e-02 6.3441e-01 5.4137e-01
2.6675e-01 1.9004e-01 6.7886e-01
7.4063e-01 3.6220e-01 6.4540e-01
3.4070e-01 2.9419e-01 1.2385e+00
7.8625e-01 1.9643e-01 6.6351e-01
3.9343e-01 1.6213e-01 7.5390e-01
7.0874e-01 3.1866e-02 8.1223e-01
5.3529e-01 3.0689e-01 5.2079e-01
2.0639e-01 1.4375e-01 1.1793e+00
4.0425e-01 4.4719e-01 7.5479e-01
1.1570e-01 1.0909e-01 9.3503e-01
3.6259e-01 4.5026e-01 1.4450e+00
5.1605e-01 1.0735e-01 8.5001e-01
1.8737e-01 3.6764e-01 1.1560e+00
1.7046e-01 1.3668e-01 1.1724e+00
3.6396e-01 3.7771e-01 1.3568e+00
5.5414e-01 2.6523e-01 3.4454e-01
4.6570e-01 4.2451e-01 5.6551e-01
3.4546e-01 3.7514e-01 8.6755e-01
5.7862e-01 7.7231e-01 9.0962e-01
2.2471e-01 7.3844e-01 7.4204e-01
3.0538e-01 2.9284e-01 7.3103e-01
2.4506e-01 5.2883e-01 1.1241e+00
4.2691e-01 9.0777e-02 9.9475e-01
4.9455e-01 5.4958e-01 5.6474e-01
3.1659e-01 2.0952e-01 1.0374e+00
5.3946e-01 1.0897e-01 1.1055e+00
3.1682e-01 6.5443e-01 8.0671e-01
2.7980e-01 5.6236e-01 3.1492e-01
5.6544e-01 1.4710e-01 6.7907e-01
5.6925e-01 7.7563e-02 1.5892e+00
7.3343e-01 3.9263e-01 5.5574e-01
2.7014e-01 8.3990e-01 1.3369e+00
2.5102e-01 1.2783e-01 1.3427e+00
1.1281e-01 4.8377e-01 1.1038e+00
3.3099e-01 1.8364e-01 1.2535e+00
1.3564e-01 4.7468e-02 1.0489e+00
8.2764e-01 4.9741e-02 7.5141e-01
6.5292e-02 2.2550e-01 5.7095e-01
3.8174e-01 3.0633e-02 1.6646e+00
4.4382e-02 5.3036e-01 5.0138e-01
7.6474e-02 4.8152e-01 9.2480e-01
8.1845e-01 3.8226e-01 5.9957e-01
7.4827e-01 1.3030e-01 1.2196e+00
1.6531e-03 4.3219e-01 1.2843e+00
4.8060e-01 1.2154e-01 9.7247e-01
3.9511e-01 1.4423e-01 7.7538e-01
9.6031e-02 2.9909e-01 7.2878e-01
5.4804e-01 2.6335e-01 1.2670e+00
4.5677e-01 6.5604e-01 6.5889e-01
8.2547e-01 1.7247e-01 1.0835e+00
3.2910e-01 9.3112e-01 1.1052e+00
1.0255e-01 3.8918e-01 9.9110e-01
5.0509e-01 2.4866e-01 1.1378e+00
3.3748e-01 5.4660e-01 1.0250e+00
4.1889e-01 2.4236e-01 9.2722e-01
9.2502e-01 1.6764e-01 8.3883e-01
8.0768e-02 1.4330e-02 6.1211e-01
2.8763e-01 2.2797e-01 6.2580e-01
6.4045e-01 1.4437e-01 1.3069e+00
7.8742e-01 1.2131e-01 1.1127e+00
3.3648e-01 3.5296e-01 3.4073e-01
7.4726e-01 1.0382e-01 8.2361e-01
4.9253e-01 4.7359e-01 7.7054e-01
1.3551e-01 2.5326e-01 1.1307e+00
1.6103e-01 1.9703e-01 1.2269e+00
6.9195e-01 3.0248e-02 7.3334e-01
4.6907e-02 5.6253e-01 8.7003e-01
1.7641e-01 5.0039e-02 1.2965e+00
1.0229e-01 4.3581e-02 6.5979e-01
3.4930e-01 1.5452e-01 7.8669e-01
2.3255e-01 6.4069e-02 6.0371e-01
1.4254e-01 4.1108e-01 6.8710e-01
4.5726e-01 2.4958e-01 9.8044e-01
3.5972e-01 4.9436e-01 7.2328e-01
7.0256e-01 1.9584e-01 1.0344e+00
5.2463e-01 3.6238e-01 9.0442e-01
3.4290e-01 3.7116e-01 5.5141e-01
4.2784e-01 1.7839e-01 1.2657e+00
1.3067e-02 2.0284e-02 1.2345e+00
5.2217e-01 2.8679e-01 8.4640e-01
1.2802e-01 1.9509e-01 6.2399e-01
1.1014e-01 7.1672e-02 7.9989e-01
nan nan nan
2.9630e-01 3.9071e-01 9.9557e-01
4.7355e-01 6.1718e-01 6.1273e-01
8.6718e-01 8.3772e-02 1.2020e+00
1.8544e-01 7.3503e-02 1.4230e+00
5.8964e-01 1.1230e-01 8.4232e-01
7.6813e-01 1.0282e-01 5.3468e-01
2.0252e-01 7.4709e-02 1.1020e+00
5.2449e-01 8.6883e-02 7.2008e-01
7.4942e-01 1.4933e-01 8.3290e-01
2.2181e-01 7.0723e-02 1.0011e+00
5.9578e-01 1.8424e-01 1.2608e+00
7.4935e-01 7.5038e-02 5.4261e-01
1.1024e-01 7.3272e-01 4.2567e-01
6.6483e-01 8.9784e-03 5.2724e-01
4.1009e-01 2.7121e-01 7.1423e-01
9.0043e-02 1.9288e-01 5.5937e-01
7.0820e-02 1.0276e-01 8.2197e-01
6.0067e-01 5.6232e-03 1.3867e+00
4.8740e-01 3.8651e-01 5.2968e-01
7.9444e-01 2.6344e-01 1.4165e+00
8.1394e-02 4.5807e-01 7.4343e-01
5.9243e-01 3.1613e-04 6.5537e-01
4.4409e-01 3.9627e-01 9.0587e-01
7.2775e-01 8.2468e-03 1.1956e+00
1.6587e-01 5.3337e-01 9.2060e-01
7.9342e-01 2.3650e-01 2.5196e-01
4.8434e-01 3.2502e-01 9.9959e-01
2.8589e-01 2.0717e-01 7.9249e-01
6.8884e-01 7.3251e-02 8.6498e-01
3.9584e-01 2.9950e-01 5.2987e-01
5.7363e-01 1.8350e-01 5.4703e-01
9.3223e-02 5.6708e-01 7.0080e-01
4.3722e-02 2.7455e-02 1.3282e+00
1.5108e-02 4.5483e-01 7.5335e-01
5.0936e-01 1.6637e-01 6.8792e-01
3.3038e-02 5.2817e-02 1.0313e+00
9.4476e-03 3.6583e-01 1.0446e+00
2.7848e-01 7.0297e-02 1.2141e+00
7.8891e-01 2.4509e-01 7.1393e-01
2.9886e-01 1.2921e-01 1.5809e+00
8.6947e-01 1.5765e-01 9.8647e-01
4.1926e-01 1.4063e-01 4.6206e-01
7.6242e-01 2.4930e-02 3.5426e-01
5.0085e-01 1.9037e-01 3.1927e-01
2.0490e-01 2.1218e-01 1.2834e+00
1.5433e-01 2.7860e-01 4.1335e-01
4.4279e-01 1.4264e-01 9.5667e-01
3.2720e-01 6.4664e-02 1.0311e+00
6.1367e-01 2.3439e-01 9.0388e-01
8.0976e-02 1.5055e-01 1.3105e+00
3.6209e-01 9.6646e-02 6.3519e-01
2.7072e-01 3.3404e-01 6.7409e-01
5.2418e-01 2.1625e-01 9.9118e-01
3.5061e-01 4.5389e-01 6.1898e-01
3.7997e-01 2.5072e-01 6.7596e-01
5.8248e-01 3.8694e-01 7.8642e-01
1.7702e-01 5.2327e-01 1.1793e+00
2.3823e-01 3.6392e-01 7.6423e-01
3.3770e-01 4.1115e-01 4.8644e-01
4.2245e-01 1.0825e-01 8.3195e-01
2.0401e-01 6.5564e-01 6.1791e-01
2.6233e-01 3.3108e-01 1.3470e+00
3.2371e-01 3.5233e-02 8.8561e-01
2.2616e-01 6.8955e-01 7.3419e-01
2.9745e-01 3.9717e-01 9.8659e-01
5.4276e-01 1.9786e-01 8.6343e-01
5.0096e-01 2.8492e-02 1.3981e+00
6.4147e-01 3.1816e-01 1.1695e+00
2.4969e-01 5.2624e-01 1.2459e+00
4.2822e-02 3.6934e-02 9.2409e-01
2.1054e-02 5.0423e-01 6.9899e-01
2.8907e-01 1.8914e-01 8.6837e-01
1.3028e-01 1.7323e-01 6.2249e-01
4.5713e-01 1.3606e-01 7.4659e-01
1.2322e-02 2.6668e-01 7.5402e-01
3.7597e-01 3.7396e-03 1.2765e+00
8.8747e-02 3.5854e-01 5.9493e-01
6.8591e-02 2.2820e-01 7.3691e-01
9.1785e-01 2.2072e-01 7.8466e-01
1.4029e-02 1.3143e-01 1.0610e+00
8.1827e-02 3.5159e-01 9.1449e-01
5.0770e-01 1.2132e-01 1.1774e+00
4.0889e-01 2.9298e-01 8.9959e-01
2.7965e-01 3.2480e-01 9.9534e-01
5.0481e-01 1.3905e-01 1.3331e+00
3.9251e-01 5.9548e-01 4.0525e-01
9.2634e-01 9.9741e-02 6.5482e-01
3.7291e-01 9.0624e-01 9.3449e-01
2.0215e-02 3.4144e-01 7.6353e-01
4.3296e-01 2.2383e-01 8.4008e-01
4.6315e-01 5.4746e-01 8.6627e-01
3.7424e-01 4.3410e-02 6.0601e-01
1.8716e-01 1.6064e-01 7.4257e-01
8.3032e-02 1.9539e-01 8.6368e-01
2.0058e-01 3.1369e-01 1.4401e+00
6.2264e-01 2.9049e-01 9.4669e-01
8.0495e-01 8.7800e-02 5.6259e-01
3.4632e-01 2.8487e-01 5.0209e-01
8.3732e-01 1.3997e-02 6.0168e-01
4.6553e-01 5.4164e-01 5.0536e-01
5.1693e-02 4.8798e-01 7.4776e-01
1.3175e-01 2.1463e-01 7.1825e-01
1.3561e-01 4.0749e-03 1.0653e+00
1.6525e-01 4.9502e-01 6.1039e-01
1.2506e-02 6.6386e-02 5.7452e-01
2.8166e-02 8.0872e-02 8.5649e-01
2.2601e-01 6.0676e-02 5.2707e-01
1.9467e-01 1.7228e-02 9.0623e-01
1.9827e-01 4.0979e-01 6.1888e-01
6.0520e-01 4.3018e-02 4.5198e-01
3.1687e-01 6.8653e-01 6.5738e-01
5.4801e-01 4.2628e-01 1.3566e+00
4.1357e-01 3.4161e-01 1.1652e+00
5.2762e-01 3.7332e-01 5.6007e-01
4.7736e-01 8.9477e-02 1.1159e+00
2.2648e-02 2.5338e-03 1.1358e+00
5.9802e-01 2.0622e-01 6.6522e-01
4.7462e-02 3.5990e-01 6.7775e-01
3.8425e-01 7.2478e-02 5.7048e-01
3.1389e-01 4.7447e-01 5.2752e-01
4.2054e-01 4.5566e-01 9.2838e-01
4.6519e-01 6.9143e-01 6.7355e-01
6.2434e-01 3.0179e-02 1.0921e+00
3.3735e-01 7.0715e-02 9.2846e-01
6.7728e-01 2.3893e-01 8.5959e-01
8.2346e-01 1.2096e-01 8.9734e-01
2.5073e-01 2.8236e-02 5.3305e-01
4.9551e-01 2.3196e-01 3.7978e-01
7.7705e-01 1.4222e-02 6.7099e-01
9.1229e-02 1.4987e-01 1.3682e+00
5.3988e-01 7.2374e-02 9.1008e-01
7.5146e-01 1.5147e-02 2.7823e-01
1.9641e-01 6.5466e-01 6.3541e-01
6.7835e-01 6.0259e-02 3.5573e-01
4.2624e-01 1.7071e-01 7.2817e-01
1.2222e-01 2.7371e-01 9.6513e-01
1.1706e-01 1.4281e-01 4.8685e-01
6.4781e-01 4.5088e-02 6.8648e-01
7.3077e-01 3.6182e-01 2.8409e-01
6.8825e-01 2.2421e-01 1.1522e+00
2.3424e-01 6.7751e-01 6.0124e-01
4.4584e-01 5.2847e-01 8.5092e-01
3.1177e-01 3.8233e-01 1.0612e+00
6.2163e-01 1.2139e-01 8.4162e-01
1.3489e-01 6.0924e-01 7.4275e-01
5.7149e-01 2.2090e-01 8.2099e-01
7.1274e-01 4.0578e-01 1.3779e+00
5.0379e-01 2.1242e-01 7.7182e-01
7.7492e-01 1.0314e-01 1.2273e+00
4.2129e-01 5.0986e-01 1.0820e+00
6.3958e-01 3.6235e-02 6.9089e-01
4.2458e-03 5.4187e-01 7.1000e-01
1.4596e-02 1.8051e-02 1.4022e+00
1.9622e-01 5.2421e-01 4.2393e-01
3.5499e-01 1.8306e-01 1.2912e+00
7.5421e-01 7.7659e-02 5.1659e-01
1.5387e-01 3.5184e-01 1.0909e+00
2.5039e-01 2.4130e-01 8.1662e-01
7.4544e-01 2.8618e-01 5.9281e-01
1.7228e-01 2.6656e-01 6.7259e-01
8.0541e-01 1.9242e-01 1.1386e+00
4.9340e-01 3.6903e-01 5.5935e-01
6.6932e-01 2.8151e-01 8.6449e-01
4.9960e-01 2.0263e-01 1.1271e+00
nan nan nan
1.3749e-01 3.9245e-01 2.8503e-01
4.4897e-01 4.4084e-03 1.2668e+00
